Status,"Product code","Product user reference",Family,Barcode,"CPNP number",Price,"Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions",Materials/Ingredients,"Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US",Stock,Images,"Data updated","Stock updated","Price updated","Images updated","Available Quantity"
Active,RDHF-04,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576258,,10.07,1,set,10.07,"120ml Reed Diffuser -  Gooseberry & White Tea",18.75,0.4,0.4,"30x10x11 (cm)","Glass Bottle, Reeds, Fragrance","<p>Tart yet light, this majestic blend of<strong>&nbsp;Gooseberry &amp; White Tea&nbsp;</strong>scent will have your customers homes smelling fresh and aromatic. The fruity scent of Gooseberry combined with the purity and subtle scent of White Tea creates a lovely calming and bright scent that will have your customers homes smelling amazing for up to 12 weeks. &nbsp;&nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Tart yet light, this majestic blend of&nbsp;Gooseberry &amp; White Tea&nbsp;scent will have your customers homes smelling fresh and aromatic. The fruity scent of Gooseberry combined with the purity and subtle scent of White Tea creates a lovely calming and bright scent that will have your customers homes smelling amazing for up to 12 weeks. &nbsp;&nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/MM8BARk03QGPmWsHaxrlJ6iWN39t-H8d1GE2K4AEIpA/bG9jYWw6Ly9tZWRpYS8xSy80RS82MFIzMEMxRzZHVzM0RTFLL2UyMjRiMmU0LmpwZWc, https://media.aiku.io/Ihk1Ysvr88wodaTICHihGpN1MUC7aKKHHZ5dQfKMDi0/bG9jYWw6Ly9tZWRpYS8xTS80RS82MFIzMEMxRzZHVzM0RTFNLzMxYTQxYWFiLmpwZWc, https://media.aiku.io/J63pAvpLqMDkLvSpQt0B01tMA3dT5FqINBm3K85oNXs/bG9jYWw6Ly9tZWRpYS8xTi80RS82MFIzMEMxRzZHVzM0RTFOLzc3NjNhNDM5LmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/xVXo2zKcr1YeadDPkcFOrfE6eVHXIvXVbiUlEaUYGFo/bG9jYWw6Ly9tZWRpYS8xUC80RS82MFIzMEMxRzZHVzM0RTFQL2ZmNDhlMzJlLmpwZWc","2025-12-08 11:56:12+00","2025-12-08 11:56:12+00",,"2025-09-11 06:57:56+00",28
Active,RDHF-08,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576296,,10.07,1,set,10.07,"120ml Reed Diffuser -  Heavenly Musk",18.75,0.4,0.4,"30x10x15 (cm)","Glass Bottle, Reeds, Fragrance","<p>Subtle and homely, this majestic blend of <strong>White Musk&nbsp;</strong>scent will have your customers homes smelling comfortably fragrant. The sweet and velvety scent of White Musk creates a wonderfully &nbsp;soothing scent that will fragrance your customers homes for up to 12 weeks. &nbsp;&nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Subtle and homely, this majestic blend of White Musk&nbsp;scent will have your customers homes smelling comfortably fragrant. The sweet and velvety scent of White Musk creates a wonderfully &nbsp;soothing scent that will fragrance your customers homes for up to 12 weeks. &nbsp;&nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/dk6BnLvQz-QJb7-Ucanao09imXdpsDvnqeEN9jY-9kc/bG9jYWw6Ly9tZWRpYS85Uy80RS82MFIzMEMxRzZHVzM0RTlTLzlkY2FlNmZkLmpwZWc, https://media.aiku.io/BrMMNqlEMUGTYGW6fvP4w6xMRUPoKA7nZRjmT-ggKsU/bG9jYWw6Ly9tZWRpYS8xRy82Qy82MFIzMEMxRzZHVzM2QzFHL2FiZWUwOTkxLmpwZWc, https://media.aiku.io/rIaftbyoGmLyAspzIU_a4yJP0rDr8Mg_lZOYzZuzpsA/bG9jYWw6Ly9tZWRpYS8xSC82Qy82MFIzMEMxRzZHVzM2QzFIL2RkZGNmZTkxLmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/OG-SbPqyfznx24zDVXiualv5-Bf-oyIjF-ctjYpeCgA/bG9jYWw6Ly9tZWRpYS8xSi82Qy82MFIzMEMxRzZHVzM2QzFKL2FkNjY0MDRlLmpwZWc","2025-12-08 06:34:17+00","2025-12-08 06:34:17+00",,"2025-09-11 06:58:07+00",69
Active,RDHF-02,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576234,,10.07,1,set,10.07,"120ml Reed Diffuser -  In Cherry Woods",18.75,0.4,0.4,"30x10x9 (cm)","Glass Bottle, Reeds, Fragrance","<p>Both sweet and tart without being overpowering, this majestic blend of Cherry scent will have your customers feel like they are taking a calm stroll through some <strong>Cherry Woods</strong>. The sweet scent of Cherry creates a lovely fruity and distinctive scent that will have your customers homes smelling amazing for up to 12 weeks. &nbsp; &nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Both sweet and tart without being overpowering, this majestic blend of Cherry scent will have your customers feel like they are taking a calm stroll through some Cherry Woods. The sweet scent of Cherry creates a lovely fruity and distinctive scent that will have your customers homes smelling amazing for up to 12 weeks. &nbsp; &nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Low,"https://media.aiku.io/chy_z5oJ0VHsgeq8U7sl-_oXWIkNy19g9LbpAUAcwIM/bG9jYWw6Ly9tZWRpYS9TTS80RC82MFIzMEMxRzZHVzM0RFNNLzI0ZjkzZmNiLmpwZWc, https://media.aiku.io/m0E__sN-cKn8g2VM3f8qIaue7Z6fYDpj_uTETSSz9-8/bG9jYWw6Ly9tZWRpYS9TUC80RC82MFIzMEMxRzZHVzM0RFNQL2NhNGUzYzc3LmpwZWc, https://media.aiku.io/-IXIfTKyc0em1y9zuCYDOO0FwQ2afrPWf-yh61mtp9o/bG9jYWw6Ly9tZWRpYS9TUS80RC82MFIzMEMxRzZHVzM0RFNRL2NhMWRiYWVkLmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/o7S77cGVleikVdRhwtf5qdUVZg2R3fMF9S5iyL6wrIU/bG9jYWw6Ly9tZWRpYS9TUi80RC82MFIzMEMxRzZHVzM0RFNSLzMyY2RmZTk1LmpwZWc","2025-12-10 07:31:14+00","2025-12-10 07:31:14+00",,"2025-09-11 06:57:50+00",8
Active,RDHF-11,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576326,,10.07,1,set,10.07,"120ml Reed Diffuser -  Pomegranate & Nutmeg",18.75,0.4,0.4,"30x10x18 (cm)","Glass Bottle, Reeds, Fragrance","<p>Earthy yet sweet, this majestic blend of <strong>Pomegranate and Nutmeg&nbsp;</strong>scent will have your customers taking in it&apos;s fragrant aroma. Pomegranates fruity and sumptuous scent combined with the subtle spicy scent of Nutmeg creates a unique luxurious scent that will fragrance your customers homes for up to 12 weeks. &nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Earthy yet sweet, this majestic blend of Pomegranate and Nutmeg&nbsp;scent will have your customers taking in it&apos;s fragrant aroma. Pomegranates fruity and sumptuous scent combined with the subtle spicy scent of Nutmeg creates a unique luxurious scent that will fragrance your customers homes for up to 12 weeks. &nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/A2bA6sffnL4sLl9dtdnY5Hc88_O6Bn6M7FP9YpMdSXA/bG9jYWw6Ly9tZWRpYS85SC82Qy82MFIzMEMxRzZHVzM2QzlIL2ZlY2M5NzE2LmpwZWc, https://media.aiku.io/o4Fav-NIFQQjeLK9YEGvKglnZMEXGE1wce56F68kp2Q/bG9jYWw6Ly9tZWRpYS85Si82Qy82MFIzMEMxRzZHVzM2QzlKL2Y4MzViOGZmLmpwZWc, https://media.aiku.io/ijlToFV0LgS2g7Nf5dS-YKiJOLmrPGUqbbazeeQkc-o/bG9jYWw6Ly9tZWRpYS85Sy82Qy82MFIzMEMxRzZHVzM2QzlLL2QxZTI2NGE0LmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/Ss3z4MEih8J4kV_IvTfT7yRCHnANUckFIDFuphvx89M/bG9jYWw6Ly9tZWRpYS85TS82Qy82MFIzMEMxRzZHVzM2QzlNLzMyZTljZDdlLmpwZWc","2025-12-08 11:56:14+00","2025-12-08 11:56:14+00",,"2025-09-11 06:58:18+00",20
Active,RDHF-03,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576241,,10.07,1,set,10.07,"120ml Reed Diffuser -  Vanilla Plantation",18.75,0.4,0.4,"30x10x10 (cm)","Glass Bottle, Reeds, Fragrance","<p>Simple yet warm, this majestic blend of <strong>Vanilla</strong> scent will have your customers feel like they are stepping into a bakery that&apos;s across from a florist. The heavenly scent of Vanilla &nbsp;creates a lovely calming and mouthwatering scent that will have your customers homes smelling amazing for up to 12 weeks. &nbsp; &nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Simple yet warm, this majestic blend of Vanilla scent will have your customers feel like they are stepping into a bakery that&apos;s across from a florist. The heavenly scent of Vanilla &nbsp;creates a lovely calming and mouthwatering scent that will have your customers homes smelling amazing for up to 12 weeks. &nbsp; &nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/V9o7ByMyzlYj9GRRTlaKcLXIO1XhGCiTWZ-VYIRMPS0/bG9jYWw6Ly9tZWRpYS9TUy80RC82MFIzMEMxRzZHVzM0RFNTL2Y3NmE4NjY2LmpwZWc, https://media.aiku.io/IN-OWwiV6eJponYgkVZ49_40o4V9_YJfC8M8RdiNh6U/bG9jYWw6Ly9tZWRpYS8xRy80RS82MFIzMEMxRzZHVzM0RTFHL2FhZGQ1NDA1LmpwZWc, https://media.aiku.io/LvBn6t3EJi_AZ5N2ZgM7hFGfcI-HMU4zxwKvCEH77Y0/bG9jYWw6Ly9tZWRpYS8xSC80RS82MFIzMEMxRzZHVzM0RTFILzk1YzFlYzE3LmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/yQ09fyyYrhG5nCE0wyD2J9nngBmkLi-2IPtA3cKWLss/bG9jYWw6Ly9tZWRpYS8xSi80RS82MFIzMEMxRzZHVzM0RTFKLzE2ZWIxNzQyLmpwZWc","2025-12-08 11:56:09+00","2025-12-08 11:56:09+00",,"2025-09-11 06:57:53+00",33
Active,RDHF-05,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576265,,10.07,1,set,10.07,"120ml Reed Diffuser - Fig & Cassis",18.75,0.4,0.4,"30x10x12 (cm)","Glass Bottle, Reeds, Fragrance","<p>Earthy yet subtly sweet, this majestic blend of<strong>&nbsp;Fig &amp; Cassis&nbsp;</strong>scent will have your customers on holiday in the Mediterranean and soaking up the warm weather &nbsp;. The ripe and earthy scent of Fig combined with the fresh and fruity scent of Cassis creates a lovely uplifting scent that will have your customers homes smelling amazing for up to 12 weeks.&nbsp;</p><p><strong>Home Fragrance Reed Diffusers </strong>are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Earthy yet subtly sweet, this majestic blend of&nbsp;Fig &amp; Cassis&nbsp;scent will have your customers on holiday in the Mediterranean and soaking up the warm weather &nbsp;. The ripe and earthy scent of Fig combined with the fresh and fruity scent of Cassis creates a lovely uplifting scent that will have your customers homes smelling amazing for up to 12 weeks.&nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,VeryLow,"https://media.aiku.io/pJ_NscXe_p3BMFP_XKcPCAY5n4ZfB0VG1ZbnZSE9qD4/bG9jYWw6Ly9tZWRpYS8xUS80RS82MFIzMEMxRzZHVzM0RTFRLzU2ZmY2YTA5LmpwZWc, https://media.aiku.io/5n5ewW-BT645q3r9HmHqqMyf8eqH_GXyuHjLzo3oRiA/bG9jYWw6Ly9tZWRpYS8xUi80RS82MFIzMEMxRzZHVzM0RTFSL2VjNWQ4MGU5LmpwZWc, https://media.aiku.io/vhvB_JOmUQ_R4LI0d0TU43HEKa1XKy4Q6jv5nCKps80/bG9jYWw6Ly9tZWRpYS8xUy80RS82MFIzMEMxRzZHVzM0RTFTL2Y4OWVjNmY3LmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/gge9jy2gjpSeTV9nnzhCPFB6w_pPu2XIX2uq0XIaLAI/bG9jYWw6Ly9tZWRpYS85Ry80RS82MFIzMEMxRzZHVzM0RTlHLzlkYmZmZDQzLmpwZWc","2025-12-10 02:47:34+00","2025-12-10 02:47:34+00",,"2025-09-11 06:57:58+00",3
Active,RDHF-10,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576319,,10.07,1,set,10.07,"120ml Reed Diffuser - Ginger Stem & Walnut",18.75,0.4,0.4,"30x10x17 (cm)","Glass Bottle, Reeds, Fragrance","<p>Spicy yet sweet, this majestic blend of <strong>Ginger Stem and Walnut</strong> scent will have your customers rooms smelling fragrant without being overpowering. The warm and sweetened scent of Ginger &nbsp;combined with the woody scent of Walnut creates a wonderfully light and calming scent that will fragrance your customers homes for up to 12 weeks. &nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Spicy yet sweet, this majestic blend of Ginger Stem and Walnut scent will have your customers rooms smelling fragrant without being overpowering. The warm and sweetened scent of Ginger &nbsp;combined with the woody scent of Walnut creates a wonderfully light and calming scent that will fragrance your customers homes for up to 12 weeks. &nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/IDT0JXD0AjOcaeSnOxECWkj2hW-4ki8ecUkEaNkJa_o/bG9jYWw6Ly9tZWRpYS8xUS82Qy82MFIzMEMxRzZHVzM2QzFRLzg0ZjBlOTk0LmpwZWc, https://media.aiku.io/8ETtLssz0YSrPVU0MANNCauQWid4EtODCpDEyMfyZX8/bG9jYWw6Ly9tZWRpYS8xUi82Qy82MFIzMEMxRzZHVzM2QzFSL2RiNWZjZmZjLmpwZWc, https://media.aiku.io/Ti3un58xeMVstaE5TIy5Ok9NlkpBukJFAoSzcL5vxeA/bG9jYWw6Ly9tZWRpYS8xUy82Qy82MFIzMEMxRzZHVzM2QzFTLzljOTBjOTQ3LmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/-FtbtHGzqNjz5Bm402YOG-Mh1OwgdMiJctFcyBFuSeM/bG9jYWw6Ly9tZWRpYS85Ry82Qy82MFIzMEMxRzZHVzM2QzlHL2Y4NTUzMzZjLmpwZWc","2025-12-09 13:59:16+00","2025-12-09 13:59:16+00",,"2025-09-11 06:58:15+00",24
Active,RDHF-12,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576333,,10.07,1,set,10.07,"120ml Reed Diffuser - Gold, Frankincense & Myrrh",18.75,0.4,0.4,"30x10x19 (cm)","Glass Bottle, Reeds, Fragrance","<p>Sweet yet earthy, this majestic blend of<strong>&nbsp;Gold, Frankincense &amp; Myrrh&nbsp;</strong>scent will have your customers taking in it&apos;s fragrant aroma. Frankincense&apos;s piney, lemony scent combined with the earthy scent of Myrrh creates a sumptuous subtle scent that will fragrance your customers homes for up to 12 weeks. &nbsp;</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Sweet yet earthy, this majestic blend of&nbsp;Gold, Frankincense &amp; Myrrh&nbsp;scent will have your customers taking in it&apos;s fragrant aroma. Frankincense&apos;s piney, lemony scent combined with the earthy scent of Myrrh creates a sumptuous subtle scent that will fragrance your customers homes for up to 12 weeks. &nbsp;Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/vgz3M0McifPVz4wY0JsZwXardU3GdOEbjrJIo8hybB8/bG9jYWw6Ly9tZWRpYS85Ti82Qy82MFIzMEMxRzZHVzM2QzlOLzA4MGQ4NTBhLmpwZWc, https://media.aiku.io/PpReklOpbKq0A3cdEmIGwFaok1tJLw2YhHXLGAnOIBA/bG9jYWw6Ly9tZWRpYS85UC82Qy82MFIzMEMxRzZHVzM2QzlQL2ExYjQzNWExLmpwZWc, https://media.aiku.io/Hrj-WKc5EdXbrBbXQHcdcgRLvRO8dEx8rbhkJOfPs0o/bG9jYWw6Ly9tZWRpYS85US82Qy82MFIzMEMxRzZHVzM2QzlRLzIzNGZkMjdmLmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/X__E8flzfo4IgzoFjKMPGg5MZwiF1MdwXxvDSETYe-0/bG9jYWw6Ly9tZWRpYS85Ui82Qy82MFIzMEMxRzZHVzM2QzlSLzliYTc1YjM2LmpwZWc","2025-12-09 20:00:03+00","2025-12-09 13:59:12+00",,"2025-09-11 06:58:21+00",36
Active,RDHF-09,,"Reed Diffusers Home Fragrance Reed Diffusers - 120ml",5055796576302,,10.07,1,set,10.07,"120ml Reed Diffuser - Lavender Fields",18.75,0.4,0.4,"30x10x16 (cm)","Glass Bottle, Reeds, Fragrance","<p>Floral and fresh, this majestic blend of<strong>&nbsp;Lavender&nbsp;</strong>scent will have your customers feel like they are wandering through calm Lavender fields. The sweet and serene scent of Lavender creates a wonderfully relaxing and soothing scent that will fragrance your customers homes for up to 12 weeks. &nbsp;It&apos;s the perfect scent to come home to after a busy and overwhelming day.</p><p><strong>Home Fragrance Reed Diffusers</strong> are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;</p><p>Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.</p>","Floral and fresh, this majestic blend of&nbsp;Lavender&nbsp;scent will have your customers feel like they are wandering through calm Lavender fields. The sweet and serene scent of Lavender creates a wonderfully relaxing and soothing scent that will fragrance your customers homes for up to 12 weeks. &nbsp;It&apos;s the perfect scent to come home to after a busy and overwhelming day.Home Fragrance Reed Diffusers are an extremely popular home essential that tends be re-bought on a regular basis aswell as being a highly popular gift which is what makes it such an all year round great seller. This reed diffuser even comes ready to sell in it&apos;s sleek and eye-catching packaging.&nbsp;Remove all packaging before use. Simply open the lid, remove the plug and place the Indonesian rattan sticks into the neck. Optionally, once the reeds have soaked up the oil turn them over and reinsert into the glass jar with the oil soaked end exposed for a quicker release of fragrance.",GBR,3307490090,6.5%,,Normal,"https://media.aiku.io/Gm9DWcOpLRmT9aqQ4KLJFBGqjJ9Vnvix6v2Gqw_-vwg/bG9jYWw6Ly9tZWRpYS8xSy82Qy82MFIzMEMxRzZHVzM2QzFLLzMyMTJjMDJmLmpwZWc, https://media.aiku.io/0Ij-YejL9E4FpqiHyFY8nvbyAR0VAdu0p2doqhp11DE/bG9jYWw6Ly9tZWRpYS8xTS82Qy82MFIzMEMxRzZHVzM2QzFNL2NlMzEzZTYxLmpwZWc, https://media.aiku.io/YdaXNheNFRBxIB5vf7M4EPF-ia2Sk7Iz7QSdovkFX-k/bG9jYWw6Ly9tZWRpYS8xTi82Qy82MFIzMEMxRzZHVzM2QzFOLzBlZDA3ZGI1LmpwZWc, https://media.aiku.io/u7oxxODXjGcG02nlktMLzb-ltNmxYXL8ewoa_X6CxkM/bG9jYWw6Ly9tZWRpYS9TTi80RC82MFIzMEMxRzZHVzM0RFNOLzM3ZDJmN2FhLmpwZWc, https://media.aiku.io/98YSXmOad18RhBDXb6axe9b-fPoX6XmSTY_hPPQVcis/bG9jYWw6Ly9tZWRpYS8xUC82Qy82MFIzMEMxRzZHVzM2QzFQLzkyYzRmNDhhLmpwZWc","2025-12-09 20:00:03+00","2025-12-09 13:59:09+00",,"2025-09-11 06:58:11+00",55
